listing_id,avg_sentiment_score,review_scores_rating,rating_normalized,divergence
15104072,0.8214902877807617,4.95,0.9750000000000001,-0.15350971221923837
15166902,0.651513934135437,4.95,0.9750000000000001,-0.3234860658645631
15172054,0.23369872570037842,4.64,0.8199999999999998,-0.5863012742996214
15209237,0.3583980202674866,4.78,0.8900000000000001,-0.5316019797325136
15219334,0.8848100304603577,4.59,0.7949999999999999,0.08981003046035774
15225893,0.8775375485420227,4.66,0.8300000000000001,0.047537548542022634
15241184,0.842805802822113,4.87,0.935,-0.09219419717788702
15297482,0.8126227855682373,5.0,1.0,-0.1873772144317627
15302872,0.5276665687561035,4.91,0.9550000000000001,-0.42733343124389656
15320642,0.6511286497116089,4.94,0.9700000000000002,-0.3188713502883913
15323201,0.9262606501579285,4.8,0.8999999999999999,0.026260650157928556
15336043,0.45659229159355164,4.91,0.9550000000000001,-0.49840770840644844
15347934,0.1471954733133316,4.88,0.94,-0.7928045266866683
15380964,0.8734122514724731,4.33,0.665,0.2084122514724731
15414691,0.8132584691047668,4.86,0.9300000000000002,-0.11674153089523331
15437187,0.35400155186653137,4.68,0.8399999999999999,-0.4859984481334685
15480489,0.5735151171684265,4.38,0.69,-0.11648488283157343
15492784,0.6839253902435303,4.8,0.8999999999999999,-0.21607460975646964
