listing_id,avg_sentiment_score,review_scores_rating
21407360,0.7151528795560201,4.82
21435743,0.7137940287590027,4.82
21436461,0.4759647995233536,4.85
21445539,0.20638124644756317,4.86
21455340,0.6115381121635437,4.43
21478284,0.8247244358062744,4.6
21479757,0.8394858241081238,4.85
21601200,0.7340346773465475,4.9
21617434,0.5457513332366943,4.58
21636442,-0.9379534721374512,3.71
21636719,0.35741785168647766,4.75
21636890,0.8956706523895264,4.73
21658889,0.6994273066520691,4.66
21669858,0.44322600960731506,4.89
21788920,0.9142867922782898,4.69
21819972,0.6468767523765564,4.71
21939571,0.9091840386390686,4.9
21942540,0.8811598022778829,4.78
21942846,-0.05737340450286865,4.77
21942959,0.5720301866531372,4.73
21977873,0.8661039471626282,4.83
22054377,0.40558934211730957,4.9
22057139,0.5372630655765533,4.75
22070861,0.8224804401397705,4.95
22075328,0.8716069459915161,4.97
22132208,0.7625114023685455,4.81
22151766,0.8175269067287445,4.68
22168424,-0.881324052810669,4.36
22181208,0.8453571200370789,4.83
22185668,0.7775071859359741,4.93
22196253,0.8399237096309662,4.92
22228143,0.8031940013170242,4.9
22283076,0.8831652402877808,4.88
22330857,0.24024394154548645,4.92
22430256,0.7126896381378174,4.9
22461215,0.9038343131542206,4.86
22474451,0.5432161688804626,4.87
22475834,0.7093997001647949,4.46
22511441,0.4317643642425537,4.93
22617317,0.9206591844558716,4.86
22637536,0.7549508213996887,5.0
22696163,0.719535768032074,4.8
22701682,0.7681743502616882,5.0
22714075,0.23060962557792664,4.76
22720529,0.8742952346801758,4.74
22737484,0.8927501440048218,5.0
22755695,0.7604023814201355,4.94
22760168,0.8969287276268005,4.83
22817803,0.7514113187789917,4.88
22837365,0.7680692672729492,4.82
22841226,0.8513036072254181,4.93
22853398,0.8458992838859558,4.76
22869452,0.5135917067527771,4.74
22896686,0.6753858029842377,4.7
22913447,0.8934308290481567,4.72
22932038,0.7956194877624512,4.91
22973967,0.6508868734041849,4.86
22975832,0.8544911742210388,4.89
22976164,0.6461042761802673,4.75
22994896,0.7313261032104492,4.72
22996193,0.8500887453556061,4.81
22996329,0.6304604311784109,4.82
22997522,0.9130255579948425,4.72
23009645,0.7444567084312439,4.87
23012260,0.6825778782367706,4.78
23012383,0.6418050527572632,4.67
23012504,0.7779459953308105,4.83
23028305,0.5418387055397034,4.83
23081317,0.8370424807071686,4.88
23081372,0.7143955826759338,4.56
23086065,0.8579617738723755,4.82
23113186,0.12708629667758942,4.69
23115677,0.3874357044696808,4.76
23118569,0.8454442322254181,4.62
23120058,-0.027084946632385254,4.74
23132749,0.8682500123977661,4.73
23139543,0.8086822032928467,4.59
23140183,0.8477876782417297,4.71
23155265,0.8210487961769104,4.52
23170159,0.7903693914413452,4.86
23171233,0.9196071624755859,4.89
23221961,0.9120575189590454,4.86
23238215,0.7827730178833008,4.94
23238837,0.8416945934295654,4.92
23241466,0.8498070538043976,4.94
23255695,-0.04631096124649048,4.65
23275952,0.800196498632431,4.69
23318339,-0.20146752893924713,4.73
23330348,0.6322804689407349,4.49
23341627,0.6888605356216431,4.78
23352389,0.9276531934738159,4.74
23418883,0.8273459076881409,4.91
23420691,0.7991749048233032,4.91
23428790,-0.8564023971557617,4.4
23440555,0.6602855920791626,4.62
23457164,0.8319026231765747,4.92
23470809,0.5384075045585632,4.84
23493787,0.768566906452179,4.77
23498446,0.3853914141654968,4.88
23527479,0.4874825179576874,4.83
23546119,0.383512020111084,4.81
23591301,0.8496823012828827,4.27
23591557,0.45951759815216064,4.82
23602429,0.8923426568508148,4.82
23634384,0.8302984833717346,4.79
23703830,0.8855265974998474,4.72
23705399,-0.6109927296638489,4.68
23723032,0.9272967576980591,4.92
23752078,0.8989304304122925,4.82
23861669,0.8847758769989014,4.9
23864529,0.08441400527954102,4.55
23884907,0.13655811548233032,4.76
23934230,0.7693360447883606,4.86
23937210,0.9128036797046661,4.82
23995954,0.1223243921995163,4.47
23996626,0.8911698460578918,4.76
23996675,0.5965620676676432,4.54
23996683,0.5480173279841741,4.63
24000122,-0.4601723849773407,4.83
24163036,0.33806872367858887,4.92
24270329,0.7904795706272125,4.6
24292678,0.8936125636100769,4.86
24351152,0.7012424468994141,4.81
24406939,0.8178206086158752,4.66
24524641,0.9161043763160706,4.94
24760824,0.9319539070129395,4.61
24761575,0.3100041300058365,4.72
24825682,0.4980962574481964,4.91
24887995,0.4005786230166753,4.82
24981583,0.5977631211280823,4.84
25145088,0.2855571508407593,4.51
25171723,0.9189598560333252,4.7
25264305,0.5532010793685913,4.87
25266121,-0.6724425554275513,4.53
25283325,0.8789962530136108,4.91
25297102,0.8704979419708252,4.91
25380089,0.4567398130893707,4.8
25426658,0.9092832207679749,4.26
25472861,0.5483264178037643,4.67
25473006,0.6412692964076996,4.41
25522780,0.5612996816635132,4.58
25523792,0.6768827438354492,4.91
25551778,0.13044753670692444,4.68
25605727,0.6497852802276611,4.88
25647011,0.5318154692649841,4.27
25660661,0.790681004524231,4.78
25699658,0.4256204515695572,4.93
25824728,0.8902541995048523,4.5
25825618,0.8916376829147339,4.51
25826933,0.3308156430721283,4.56
25845079,0.5932073891162872,4.89
25874672,0.33549046516418457,4.84
25876484,0.7532188892364502,4.89
25879450,0.9238433837890625,4.84
25883305,0.5939578413963318,4.52
25884903,0.8158159852027893,4.88
25895712,0.7751873135566711,4.49
25907546,0.8518321514129639,4.8
25933923,0.7959691286087036,4.6
25981890,0.8174933195114136,4.62
25982098,0.8877809047698975,4.81
26070261,-0.031667739152908325,4.78
26094448,0.9163503050804138,4.54
26121530,0.9077403247356415,4.71
26202767,0.5806999802589417,4.74
26238451,0.047766655683517456,5.0
26262470,0.39761286973953247,4.92
26304795,0.7937504053115845,4.6
26312565,0.446932852268219,4.84
26325678,-0.348535418510437,4.69
26337247,0.5985910035669804,4.9
26341205,0.6620179861783981,4.89
26341847,0.702692449092865,4.71
26345637,0.8980701565742493,4.75
26370289,0.26090848445892334,4.85
26402512,0.8717952966690063,4.82
26419904,0.7950615286827087,4.8
